"Year","Variable","SMD_before","SMD_after"
2021,"treecover_area_2000",0.925179167155883,0.101175597963589
2021,"slope_2000",0.149585037767764,0.0118304215679217
2021,"elevation_2000",0.433252593743402,0.0922435562605577
2021,"population_count_2000",1.17222885490971,0.086366217541264
2021,"traveltime_2000_2000",0.379018074758591,0.0467036249680734
