"Year","Variable","SMD_before","SMD_after"
2016,"treecover_area_2000",0.714947438102631,0.189353700056412
2016,"slope_2000",0.00133285429956349,0.0452582569874339
2016,"elevation_2000",0.479724897247559,0.0407961226320631
2016,"population_count_2000",3.19916686436625,0.247656834101674
2016,"traveltime_2000_2000",0.459690005606738,0.0408565597071201
