"Year","Variable","SMD_before","SMD_after"
2011,"treecover_area_2000",0.131841611642868,0.0465762919678453
2011,"slope_2000",0.296662311496811,0.00193014155084358
2011,"elevation_2000",0.751879109695253,0.0538112549998357
2011,"population_count_2000",1.17781810967485,0.16178507288861
2011,"traveltime_2000_2000",0.215897233551788,0.0408730487828872
